monstats_id,display_name,name_str,base_id,ai,enabled,threat,superunique_refs,raw_family,family_group,broad_archetype,family_source,classification_confidence,combat_relevant,danger_priority,danger_label,combat_tags,threat_vector_primary,threat_vector_secondary,engagement_profile,mobility_class,burst_pressure_rating,control_pressure_rating,attrition_pressure_rating,spawn_pressure_rating,threat_rollup_rating,threat_intensity_rating,human_consensus_score,human_consensus_band,consensus_source_bucket,target_priority_score,avoidance_priority,needs_line_of_sight_break,needs_corpse_control,needs_debuff_response,is_light_mover,is_exploder,is_archer,is_ranged_attacker,is_life_drain,is_mana_drain,is_viper_cloud,is_frenzy_melee,is_projectile_burst,is_debuff_source,is_critical_threat,is_super_critical_threat
arach5,Spider Magus,SpiderMagus,arach1,Arach,1,10,,arach,arachnid_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
arach2,Sand Fisher,SandFisher,arach1,Arach,1,10,,arach,arachnid_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
arach3,Poison Spinner,PoisonSpinner,arach1,Arach,1,10,,arach,arachnid_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
arach7,Arach,Arach,arach1,Arach,1,10,,arach,arachnid_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
arach6,Arach,Arach,arach1,Arach,1,10,,arach,arachnid_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
arach1,Arach,Arach,arach1,Arach,1,10,,arach,arachnid_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
reanimatedhorde6,Unholy Corpse,UnholyCorpse,reanimatedhorde1,ReanimatedHorde,1,10,,zombie,zombie_undead,undead,mon_type,high,True,2,low,archetype_undead|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,20,routine,mechanics_inferred,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
reanimatedhorde4,Unholy Corpse,UnholyCorpse,reanimatedhorde1,ReanimatedHorde,1,10,,zombie,zombie_undead,undead,mon_type,high,True,2,low,archetype_undead|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,20,routine,mechanics_inferred,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
reanimatedhorde1,Rot Walker,RotWalker,reanimatedhorde1,ReanimatedHorde,1,10,,zombie,zombie_undead,undead,mon_type,high,True,2,low,archetype_undead|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,20,routine,mechanics_inferred,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
reanimatedhorde3,Prowling Dead,ProwlingDead,reanimatedhorde1,ReanimatedHorde,1,10,,zombie,zombie_undead,undead,mon_type,high,True,2,low,archetype_undead|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,20,routine,mechanics_inferred,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
zombie5,Plague Bearer,PlagueBearer,zombie1,Zombie,1,10,,zombie,zombie_undead,undead,mon_type,high,True,2,low,archetype_undead|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,20,routine,mechanics_inferred,37,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
zombie2,Hungry Dead,HungryDead,zombie1,Zombie,1,10,,zombie,zombie_undead,undead,mon_type,high,True,2,low,archetype_undead|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,20,routine,mechanics_inferred,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
zombie3,Ghoul,Ghoul,zombie1,Zombie,1,10,,zombie,zombie_undead,undead,mon_type,high,True,2,low,archetype_undead|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,20,routine,mechanics_inferred,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
zombie4,Drowned Carcass,DrownedCarcass,zombie1,Zombie,1,10,,zombie,zombie_undead,undead,mon_type,high,True,2,low,archetype_undead|elemental_lightning|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,20,routine,mechanics_inferred,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sk_archer1,Skeleton Archer,SkeletonArcher,sk_archer1,SkeletonBow,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,2,low,archer|archetype_undead|aura_scaling|elemental_lightning|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,community_dangerous,45,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
necroskeleton,Skeleton,skeleton,necroskeleton,NecroPet,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,2,low,archetype_undead|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,20,routine,mechanics_inferred,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sk_archer9,Returned Archer,ReturnedArcher,sk_archer1,SkeletonBow,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,2,low,archer|archetype_undead|aura_scaling|elemental_lightning|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,community_dangerous,45,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
sk_archer2,Returned Archer,ReturnedArcher,sk_archer1,SkeletonBow,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,2,low,archer|archetype_undead|aura_scaling|elemental_lightning|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,community_dangerous,45,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skeleton8,Returned,Returned,skeleton1,Skeleton,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,2,low,archetype_undead|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,20,routine,mechanics_inferred,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
skeleton7,Returned,Returned,skeleton1,Skeleton,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,2,low,archetype_undead|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,20,routine,mechanics_inferred,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
skeleton2,Returned,Returned,skeleton1,Skeleton,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,2,low,archetype_undead|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,20,routine,mechanics_inferred,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sk_archer5,Horror Archer,HorrorArcher,sk_archer1,SkeletonBow,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,2,low,archer|archetype_undead|aura_scaling|elemental_lightning|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,community_dangerous,45,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
sk_archer11,Horror Archer,HorrorArcher,sk_archer1,SkeletonBow,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,2,low,archer|archetype_undead|aura_scaling|elemental_lightning|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,community_dangerous,45,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
sk_archer10,Horror Archer,HorrorArcher,sk_archer1,SkeletonBow,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,2,low,archer|archetype_undead|aura_scaling|elemental_lightning|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,community_dangerous,45,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skeleton5,Horror,Horror,skeleton1,Skeleton,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,2,low,archetype_undead|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,20,routine,mechanics_inferred,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sk_archer8,Burning Dead Archer,BurningDeadArcher,sk_archer1,SkeletonBow,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,2,low,archer|archetype_undead|aura_scaling|elemental_fire|elemental_lightning|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,community_dangerous,45,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
sk_archer6,Burning Dead Archer,BurningDeadArcher,sk_archer1,SkeletonBow,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,2,low,archer|archetype_undead|aura_scaling|elemental_fire|elemental_lightning|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,community_dangerous,45,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
sk_archer4,Burning Dead Archer,BurningDeadArcher,sk_archer1,SkeletonBow,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,2,low,archer|archetype_undead|aura_scaling|elemental_fire|elemental_lightning|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,community_dangerous,45,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skeleton4,Burning Dead,BurningDead,skeleton1,Skeleton,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,2,low,archetype_undead|elemental_fire|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,20,routine,mechanics_inferred,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
skeleton6,Bone Warrior,BoneWarrior,skeleton1,Skeleton,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,2,low,archetype_undead|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,20,routine,mechanics_inferred,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
skeleton3,Bone Warrior,BoneWarrior,skeleton1,Skeleton,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,2,low,archetype_undead|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,20,routine,mechanics_inferred,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sk_archer7,Bone Archer,BoneArcher,sk_archer1,SkeletonBow,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,2,low,archer|archetype_undead|aura_scaling|elemental_lightning|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,community_dangerous,45,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
sk_archer3,Bone Archer,BoneArcher,sk_archer1,SkeletonBow,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,2,low,archer|archetype_undead|aura_scaling|elemental_lightning|ranged_attacker|ranged_physical,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,community_dangerous,45,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
baboon8,Temple Guard,TempleGuard,baboon1,Baboon,1,10,,baboon,simian_beast,beast,mon_type,high,True,2,low,archetype_beast|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,20,routine,mechanics_inferred,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
baboon7,Temple Guard,TempleGuard,baboon1,Baboon,1,10,,baboon,simian_beast,beast,mon_type,high,True,2,low,archetype_beast|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,20,routine,mechanics_inferred,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
baboon5,Temple Guard,TempleGuard,baboon1,Baboon,1,10,,baboon,simian_beast,beast,mon_type,high,True,2,low,archetype_beast|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,20,routine,mechanics_inferred,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
baboon2,Rock Dweller,RockDweller,baboon1,Baboon,1,10,,baboon,simian_beast,beast,mon_type,high,True,2,low,archetype_beast|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,20,routine,mechanics_inferred,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
baboon6,Night Marauder,NightMarauder,baboon6,Baboon,1,10,,baboon,simian_beast,beast,mon_type,high,True,2,low,archetype_beast|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,20,routine,mechanics_inferred,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
baboon3,Jungle Hunter,JungleHunter,baboon1,Baboon,1,10,,baboon,simian_beast,beast,mon_type,high,True,2,low,archetype_beast|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,20,routine,mechanics_inferred,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
baboon1,Dune Beast,DuneBeast,baboon1,Baboon,1,10,,baboon,simian_beast,beast,mon_type,high,True,2,low,archetype_beast|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,20,routine,mechanics_inferred,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
baboon4,Doom Ape,DoomApe,baboon1,Baboon,1,10,,baboon,simian_beast,beast,mon_type,high,True,2,low,archetype_beast|aura_scaling|heavy_melee|melee_attacker,melee_pressure,none,rushdown_melee,slow_heavy,1,0,0,0,0,4,20,routine,mechanics_inferred,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
quillbear3,Thorn Brute,ThornBrute,quillbear1,QuillMother,1,,,quillrat,quill_beast,beast,mon_type,high,True,2,low,archer|archetype_beast|aura_scaling|heavy_melee|ranged_attacker|ranged_physical,melee_pressure,ranged_pressure,rushdown_melee,kiting,1,0,1,0,1,1,27,routine,mechanics_inferred,46,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
quillrat3,Thorn Beast,ThornBeast,quillrat1,QuillRat,1,10,,quillrat,quill_beast,beast,mon_type,high,True,2,low,archer|archetype_beast|aura_scaling|heavy_melee|ranged_attacker|ranged_physical,melee_pressure,ranged_pressure,rushdown_melee,kiting,1,0,1,0,1,4,27,routine,mechanics_inferred,46,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
quillbear2,Spike Giant,SpikeGiant,quillbear1,QuillMother,1,,,quillrat,quill_beast,beast,mon_type,high,True,2,low,archer|archetype_beast|aura_scaling|heavy_melee|ranged_attacker|ranged_physical,melee_pressure,ranged_pressure,rushdown_melee,kiting,1,0,1,0,1,1,27,routine,mechanics_inferred,46,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
quillrat7,Spike Fiend,SpikeFiend,quillrat1,QuillRat,1,10,,quillrat,quill_beast,beast,mon_type,high,True,2,low,archer|archetype_beast|aura_scaling|heavy_melee|ranged_attacker|ranged_physical,melee_pressure,ranged_pressure,rushdown_melee,kiting,1,0,1,0,1,4,27,routine,mechanics_inferred,46,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
quillrat2,Spike Fiend,SpikeFiend,quillrat1,QuillRat,1,10,,quillrat,quill_beast,beast,mon_type,high,True,2,low,archer|archetype_beast|aura_scaling|heavy_melee|ranged_attacker|ranged_physical,melee_pressure,ranged_pressure,rushdown_melee,kiting,1,0,1,0,1,4,27,routine,mechanics_inferred,46,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
quillrat8,Razor Spine,RazorSpine,quillrat1,QuillRat,1,10,,quillrat,quill_beast,beast,mon_type,high,True,2,low,archer|archetype_beast|aura_scaling|heavy_melee|ranged_attacker|ranged_physical,melee_pressure,ranged_pressure,rushdown_melee,kiting,1,0,1,0,1,4,27,routine,mechanics_inferred,46,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
